Date,ADANIPORTS,AMBUJACEM,ASIANPAINT,AUROPHARMA,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BPCL,BHARTIARTL,INDUSTOWER,BOSCHLTD,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,HCLTECH,HDFCBANK,HEROMOTOCO,HINDALCO,HINDPETRO,HINDUNILVR,HDFC,ICICIBANK,IBULHSGFIN,ITC,IOC,INDUSINDBK,INFY,KOTAKBANK,LUPIN,LT,M&M,MARUTI,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SUNPHARMA,TCS,TATAMOTORS,TATASTEEL,TECHM,UPL,ULTRACEMCO,VEDL,WIPRO,YESBANK,ZEEL,^NSEI
2013-01-15,129.9110107421875,162.2445831298828,400.2917175292969,90.80899810791016,269.7380676269531,1620.250244140625,131.39358520507812,76.0287094116211,300.6371154785156,135.26358032226562,8436.41796875,401.177734375,154.3399200439453,1744.24853515625,242.11041259765625,50.88471603393555,135.44349670410156,311.65576171875,1371.6453857421875,119.5501708984375,41.367671966552734,423.50408935546875,712.9010620117188,193.6529541015625,,146.29811096191406,28.697019577026367,419.9529113769531,273.84320068359375,312.9372863769531,551.0606079101562,588.9258422851562,430.793701171875,1418.0645751953125,84.642822265625,130.57687377929688,57.78948211669922,390.8610534667969,226.80072021484375,344.2936096191406,551.7491455078125,324.2954406738281,14.566224098205566,202.07289123535156,81.0100326538086,1853.5716552734375,84.94142150878906,143.91778564453125,96.56195068359375,213.7644805908203,6056.60009765625
2013-01-16,128.67738342285156,161.91677856445312,397.0619812011719,88.73712158203125,266.92572021484375,1590.4930419921875,129.50123596191406,75.43657684326172,298.63397216796875,134.7034149169922,8507.5400390625,398.5434265136719,153.27488708496094,1769.5086669921875,242.0973358154297,50.97357940673828,137.42185974121094,308.018310546875,1364.2093505859375,114.27180480957031,40.75547790527344,420.5193176269531,707.1580810546875,189.7135009765625,,146.2466278076172,28.6391544342041,408.6439208984375,271.9173583984375,310.4273681640625,547.9895629882812,582.9611206054688,417.5356750488281,1369.6339111328125,84.94192504882812,128.98471069335938,58.30987548828125,397.4127197265625,221.56759643554688,339.1777038574219,555.998291015625,313.0470886230469,14.228474617004395,201.68885803222656,79.94097900390625,1853.71630859375,83.45276641845703,143.5758819580078,94.75123596191406,206.8898162841797,6001.85009765625
2013-01-17,127.72844696044922,163.84242248535156,402.1571044921875,88.831298828125,266.34808349609375,1572.3016357421875,129.1788330078125,78.18995666503906,307.8655700683594,135.0658721923828,8533.4248046875,390.2574462890625,153.25315856933594,1777.3939208984375,238.29684448242188,51.45201110839844,143.58119201660156,310.95623779296875,1352.3865966796875,113.02166748046875,42.9669075012207,420.8556213378906,697.4426879882812,186.92367553710938,,146.91607666015625,30.46678352355957,405.46026611328125,274.9141845703125,312.0675354003906,554.2735595703125,576.732177734375,417.6515808105469,1370.4595947265625,85.43135070800781,133.50637817382812,58.62211608886719,410.6313171386719,224.97894287109375,338.0697326660156,561.876953125,321.75238037109375,14.357060432434082,205.8321533203125,82.316650390625,1843.72705078125,83.03681182861328,147.25120544433594,95.82121276855469,212.1851348876953,6039.2001953125
2013-01-18,125.4983901977539,162.81817626953125,400.1014709472656,90.667724609375,262.8728942871094,1577.2802734375,128.16026306152344,85.84810638427734,303.8158874511719,135.09884643554688,8502.1220703125,392.55645751953125,154.23123168945312,1733.9793701171875,236.69113159179688,52.44304656982422,143.9176483154297,309.1141662597656,1311.7855224609375,113.66988372802734,45.27830123901367,412.3215637207031,710.4829711914062,189.12657165527344,,148.02322387695312,33.688018798828125,399.0930480957031,273.9415283203125,312.9869384765625,555.9745483398438,580.3185424804688,410.7212219238281,1419.3946533203125,89.45548248291016,143.37762451171875,59.81902313232422,415.33746337890625,227.00111389160156,335.7356872558594,557.3392333984375,321.36114501953125,14.23018741607666,201.9010772705078,83.80143737792969,1842.7138671875,81.94220733642578,135.84922790527344,94.5592041015625,208.19041442871094,6064.39990234375
2013-01-21,128.8197021484375,163.47369384765625,397.9529113769531,91.962646484375,262.3805236816406,1576.399658203125,130.01988220214844,87.02246856689453,309.6509704589844,135.13177490234375,8595.5634765625,387.0004577636719,152.8402099609375,1762.9990234375,235.01556396484375,53.03767395019531,146.27999877929688,307.1089172363281,1317.622802734375,113.66988372802734,46.57768630981445,418.0809631347656,701.6743774414062,189.34365844726562,,150.134521484375,33.23472213745117,392.5832214355469,274.7520446777344,313.5834045410156,561.9278564453125,591.7005615234375,408.91326904296875,1444.2978515625,87.87847137451172,142.88943481445312,59.27261734008789,424.4497375488281,227.67523193359375,329.9833068847656,548.6758422851562,316.17706298828125,14.199328422546387,202.99246215820312,84.45475006103516,1864.0911865234375,81.81086730957031,135.9176025390625,93.58982849121094,205.3105010986328,6082.2998046875
2013-01-22,128.53501892089844,162.49038696289062,409.56787109375,89.06673431396484,263.8860778808594,1583.3311767578125,129.8516845703125,85.62110900878906,306.25445556640625,135.13177490234375,8493.6494140625,388.2458190917969,152.3402862548828,1753.509033203125,235.38211059570312,50.57032775878906,142.69049072265625,304.8704528808594,1310.6331787109375,110.89180755615234,45.42823028564453,404.3340759277344,702.4082641601562,188.1537322998047,,148.8986358642578,32.15454864501953,396.9548034667969,273.49932861328125,318.4539489746094,552.9506225585938,586.4342041015625,409.6318359375,1440.170166015625,89.3739013671875,143.25030517578125,59.06443786621094,424.495849609375,224.48704528808594,335.0992126464844,543.51904296875,311.57989501953125,14.014165878295898,198.23269653320312,83.08873748779297,1884.8416748046875,81.02275085449219,136.32786560058594,93.07772064208984,206.61111450195312,6048.5
2013-01-23,126.82693481445312,161.46612548828125,412.30108642578125,88.64295196533203,264.8330383300781,1557.3658447265625,126.96997833251953,83.79541015625,319.9277038574219,134.83523559570312,8430.677734375,389.0121765136719,152.3620147705078,1762.5404052734375,233.11314392089844,50.02354431152344,138.34423828125,306.19952392578125,1325.6168212890625,109.13236236572266,44.534908294677734,386.8037109375,708.8853149414062,189.89837646484375,,150.75244140625,31.436046600341797,403.5595703125,274.0937805175781,320.591064453125,552.9033813476562,589.34130859375,408.84375,1443.472412109375,88.42224884033203,141.46713256835938,58.36191940307617,425.8800964355469,225.93991088867188,334.6512451171875,542.464599609375,306.20025634765625,13.9747314453125,195.4435272216797,81.93060302734375,1886.4822998046875,80.84762573242188,138.04591369628906,94.0927963256836,217.99143981933594,6054.2998046875
2013-01-24,123.31580352783203,161.62998962402344,408.83013916015625,87.04195404052734,264.4353332519531,1541.8935546875,125.22909545898438,82.08810424804688,315.1812744140625,135.82374572753906,8438.7314453125,374.59539794921875,149.38433837890625,1774.3682861328125,235.58277893066406,47.774906158447266,136.2886505126953,307.9250183105469,1316.395751953125,105.47454071044922,43.14182662963867,394.1606140136719,697.4857788085938,187.24525451660156,,153.1727752685547,30.269065856933594,409.1665954589844,274.9387512207031,324.5671081542969,557.7699584960938,598.3637084960938,406.68817138671875,1411.4605712890625,87.1987075805664,142.80447387695312,57.73744583129883,422.4197082519531,224.00425720214844,334.8869934082031,549.3284912109375,287.02911376953125,13.870147705078125,200.2033233642578,78.6937484741211,1881.849609375,78.02352142333984,139.1454620361328,92.87651824951172,209.6768341064453,6019.35009765625
2013-01-25,123.64794158935547,163.18690490722656,408.8857421875,88.24272918701172,262.5320129394531,1593.1739501953125,125.77252197265625,82.887451171875,313.9619445800781,137.27359008789062,8420.6298828125,381.15716552734375,148.25413513183594,1783.491455078125,231.59469604492188,48.32852554321289,139.29525756835938,310.1401672363281,1312.3804931640625,107.78961944580078,43.7915153503418,400.6346130371094,695.9313354492188,188.60398864746094,,154.3571319580078,31.204580307006836,410.0693664550781,276.5550537109375,330.6056823730469,566.4636840820312,608.2925415039062,417.906494140625,1467.0916748046875,86.65489959716797,144.82119750976562,57.763465881347656,420.8740539550781,228.97320556640625,343.5863342285156,554.2696533203125,294.41387939453125,13.947300910949707,203.42701721191406,81.7821273803711,1849.8077392578125,80.21273803710938,140.07321166992188,92.22724151611328,211.76708984375,6074.64990234375
2013-01-28,129.7686767578125,161.46612548828125,408.28253173828125,89.46697235107422,267.5885009765625,1598.2674560546875,125.08483123779297,82.05848693847656,311.2185363769531,138.59161376953125,8340.0126953125,382.8334655761719,148.77577209472656,1779.45703125,230.394775390625,48.95049285888672,142.47569274902344,312.6117248535156,1337.254150390625,109.64167022705078,42.59833526611328,395.4637451171875,692.3474731445312,191.38572692871094,,154.87210083007812,30.727176666259766,411.0196838378906,276.1620788574219,332.0221252441406,562.4476928710938,602.8939208984375,419.482666015625,1475.071533203125,85.73043060302734,142.21009826660156,58.231815338134766,414.11480712890625,226.95559692382812,339.7435302734375,556.1510009765625,301.7987060546875,13.909582138061523,205.35719299316406,81.09912109375,1820.757568359375,80.1470718383789,142.10052490234375,95.75719451904297,214.22897338867188,6074.7998046875
2013-01-29,138.3566436767578,161.46612548828125,411.2895202636719,86.19438171386719,279.42498779296875,1556.2933349609375,124.57986450195312,80.82491302490234,304.3819885253906,139.81080627441406,8231.2919921875,381.15716552734375,151.12313842773438,1776.798095703125,238.32296752929688,47.91843795776367,141.51441955566406,304.2642822265625,1345.8800048828125,106.90988159179688,41.592559814453125,393.950439453125,693.0383911132812,193.14642333984375,,157.13787841796875,29.9411563873291,409.30914306640625,275.01739501953125,335.3271789550781,564.3847045898438,601.988037109375,416.5621337890625,1461.2210693359375,85.54010772705078,141.50955200195312,58.33590316772461,407.33245849609375,224.3048553466797,335.40570068359375,556.1097412109375,297.5928039550781,13.68155574798584,202.42657470703125,81.1882095336914,1792.3343505859375,80.27841186523438,140.41685485839844,93.54409790039062,206.19305419921875,6049.89990234375
